time,drone_x,drone_y,payload_x,payload_y,abs_err_x,abs_err_y
20.22611665725708,0.00017939789109749734,0.0002015012660818593,-2.5203628523871125e-05,9.528308680610687e-05,0.00020460151962136845,0.00010621817927575242
20.326661586761475,0.003428341759674467,0.003478076783078936,-4.994860557303828e-05,6.515145059909393e-05,0.003478290365247505,0.003412925332479842
20.426918029785156,0.016302075789492634,0.016433402368934966,0.00034928427715144177,0.00046655871093903784,0.01595279151234119,0.015966843657995927
20.523216485977173,0.032948962137304416,0.03315989457448207,0.0025914934617391736,0.0027509842323500708,0.03035746867556524,0.030408910342131997
20.62295889854431,0.0704510260165339,0.07075859349095412,0.009357246936953082,0.009654520091497885,0.061093779079580815,0.061104073399456234
20.725648880004883,0.11955545908180759,0.1198550891463449,0.024650631152447217,0.02521868075390205,0.09490482792936038,0.09463640839244286
20.823989391326904,0.1751949851627124,0.17537910290460004,0.05333647017922182,0.054306400860820885,0.12185851498349057,0.12107270204377915
20.926251888275146,0.2341741103056155,0.234237542959032,0.09793245848777607,0.09939739091043291,0.13624165181783943,0.13484015204859912
21.02302575111389,0.2750603668567919,0.27510987583693486,0.15518101102181878,0.1571276372921122,0.11987935583497314,0.11798223854482265
21.125166416168213,0.3400027346539317,0.3401971967800386,0.23162901520824297,0.23402540583749754,0.10837371944568874,0.10617179094254109
21.22245693206787,0.41129104186487647,0.41182178325716057,0.3154658765418803,0.31819926393878334,0.09582516532299618,0.09362251931837723
21.32393455505371,0.4893004624240812,0.49024703152995536,0.41470232316711814,0.41774106177949494,0.07459813925696307,0.07250596975046042
21.42558193206787,0.571277408185498,0.5725552059529394,0.5159991202473116,0.5193057625604581,0.05527828793818634,0.05324944339248128
21.523765087127686,0.6530236867245204,0.6544736513703043,0.621507910155453,0.62500277731239,0.031515776569067344,0.029470874057914376
21.621660470962524,0.7057992904646941,0.7073095183421696,0.7216348900368322,0.725172266384078,0.015835599572138093,0.01786274804190835
21.721628427505493,0.7814479797169966,0.7830785840544655,0.8288960422173358,0.8322733020598457,0.04744806250033917,0.04919471800538022
21.82322907447815,0.8527699712448468,0.8546095517071639,0.9313939199833667,0.9343614783768988,0.07862394873851997,0.07975192666973485
21.923489570617676,0.9193120040329374,0.9213709803949266,1.0233134540202804,1.0256496420652554,0.10400144998734295,0.10427866167032884
22.02400279045105,0.9798775502721061,0.9820060269734188,1.1027457304302417,1.104277281675431,0.12286818015813561,0.12227125470201217
22.124769687652588,1.032869472272643,1.0348156846486176,1.1681836772509433,1.168785372913163,0.13531420497830027,0.13396968826454536
22.228785037994385,1.0767131619352222,1.0782527075200505,1.219000439330529,1.2185916752107804,0.14228727739530678,0.14033896769072984
22.322154998779297,1.1002927349518015,1.1014909412190672,1.2484890734237257,1.2471762697438384,0.14819633847192426,0.14568532852477123
22.42552089691162,1.1269822282288644,1.1276635464250722,1.2633829022956822,1.261127595725012,0.13640067406681777,0.13346404929993994
22.523008346557617,1.1438496601235928,1.1440979423294542,1.2625920216546906,1.2595379175383457,0.11874236153109785,0.11543997520889149
22.625569581985474,1.1520482104436538,1.1519745031225335,1.2470949845335522,1.2434025695838138,0.09504677408989837,0.09142806646128032
22.721908807754517,1.1532457385697603,1.1529945839639046,1.2219865565940484,1.2180744589768078,0.06874081802428811,0.06507987501290313
22.822293996810913,1.1493628462562404,1.148848371963306,1.1883687623126846,1.1846218507252297,0.03900591605644421,0.035773478761923716
22.92275643348694,1.1398024771817818,1.1390303399990285,1.1518646592283681,1.1486306751937239,0.012062182046586267,0.009600335194695386
23.02480387687683,1.1264195343373906,1.125481823563514,1.115434755054683,1.1129904489651492,0.01098477928270758,0.012491374598364802
23.125751733779907,1.1113520430534674,1.110416086599357,1.0821376924153363,1.0806549063744189,0.029214350638131048,0.029761180224938233
23.224905490875244,1.0963809865600553,1.0956003065062168,1.055116834586304,1.054622132492804,0.04126415197375133,0.04097817401341275
23.32294487953186,1.087040708226865,1.0864167224514318,1.035073647428844,1.035512657794099,0.051967060798020936,0.05090406465733288
23.423670291900635,1.074515403476771,1.0741608069881274,1.0222628846502544,1.0235228876818954,0.0522525188265166,0.05063791930623207
23.524917125701904,1.0641156865883021,1.0640332481637385,1.0164255799890352,1.0183360505144707,0.04769010659926698,0.04569719764926772
23.622279405593872,1.0559572087555602,1.0561112253500933,1.0166056211404793,1.0189597859879855,0.03935158761508095,0.03715143936210774
23.722901105880737,1.0499013722874322,1.0502292504306052,1.0217792160793662,1.024329562077218,0.028122156208066018,0.025899688353387296
23.82784676551819,1.0456612514304164,1.046101932542573,1.0304167023856532,1.032882084995588,0.015244549044763245,0.01321984754698513
23.924132108688354,1.0436521125850537,1.0441408010442064,1.0393513979870546,1.041520187627446,0.004300714597999189,0.0026206134167603423
24.02455234527588,1.0414874794041507,1.042001539152283,1.0484640110539716,1.0501339513168721,0.006976531649820927,0.008132412164589153
24.124840021133423,1.0397733004452356,1.040232073418617,1.0554973688328102,1.0565569727934503,0.015724068387574563,0.01632489937483328
24.222045421600342,1.0378562113348813,1.0381714734729424,1.0594958849690486,1.0599171608762263,0.0216396736341673,0.021745687403283975
24.324652671813965,1.0352583185139206,1.0353772625657336,1.0601945049072767,1.0599506253736932,0.024936186393356152,0.02457336280795963
24.426181316375732,1.031764719596257,1.0316782339897659,1.0572324406644171,1.056409112102084,0.0254677210681602,0.02473087811231811
24.525184869766235,1.028921389057477,1.0287039161498657,1.0509850311782543,1.0496959377061996,0.02206364212077716,0.02099202155633395
24.625654935836792,1.0239311931517046,1.0235338861283452,1.0418060835116068,1.0401851551704597,0.017874890359902196,0.016651269042114558
24.722890377044678,1.018194271895514,1.0176506717675335,1.030745162797416,1.0289536026836026,0.01255089090190209,0.011302930916069043
24.825968265533447,1.0119414084794058,1.011303332241175,1.0177825216532852,1.0159833895531283,0.005841113173879364,0.004680057311953201
24.922894716262817,1.0076402063196328,1.0069717881028493,1.0054931918508498,1.0038366099123397,0.0021470144687829595,0.003135178190509569
25.023326873779297,1.0012462914767262,1.000577380879125,0.9931934540364309,0.9918165648487157,0.00805283744029528,0.008760816030409235
25.12459897994995,0.9952333647489081,0.9946129149511137,0.9822797322177071,0.9812826767645874,0.012953632531200965,0.013330238186526344
25.226518392562866,0.9899407703670263,0.9894168796736345,0.9735691062646654,0.9730052080967396,0.016371664102360906,0.016411671576894826
25.325939416885376,0.9856604060897369,0.9852756697147392,0.9673224141117309,0.967213117483856,0.018337991978006007,0.018062552230883266
25.427627563476562,0.982575114087175,0.9823525580567358,0.9638538376523658,0.9641702661273979,0.018721276434809253,0.018182291929337957
