time,drone_x,drone_y,drone_z,payload_x,payload_y,payload_z,err_x,err_y,err_norm,theta_x_deg,theta_y_deg,theta_deg,fx,fy,fmag,saturated,endpoint_dist,slack
17.12325143814087,-0.001067800543536494,0.0004933056717292074,9.815134959515774,-0.0009127925537929234,0.0002619319735576261,8.889736158816977,-0.0001550079897435707,0.0002313736981715813,0.0002784982317536988,0.009597271482678128,-0.01432543040829047,0.017243131056098055,0.20000000000001564,0.20000000000001564,0.2828427124746411,0,0.925398842605737,0
17.227125883102417,0.001617083364924168,0.0030380189585642687,9.815163907867532,-0.0005984002942781271,0.0005191893148448522,8.88991791235466,0.002215483659202295,0.0025188296437194165,0.0033545298654613395,-0.1371933748083442,-0.15597792595645063,0.20772806620600306,0.20000000000001558,0.20000000000001558,0.28284271247464104,0,0.9252520765084641,0
17.32180953025818,0.013103835350556273,0.014344154820960388,9.815492236095341,0.0003093608582316233,0.0014060466471658658,8.890740676226493,0.01279447449232465,0.012938108173794522,0.01819596715350835,-0.7926697841495358,-0.8015673208723876,1.127240710607328,0.20000000000001547,0.20000000000001547,0.2828427124746409,0,0.9249305599343771,0
17.422686100006104,0.03898411894791034,0.040035801415391446,9.816460914385708,0.002976848728508075,0.004107357343912241,8.892982657178873,0.03600727021940226,0.0359284440714792,0.050866261923306906,-2.232884277388939,-2.2280010387224825,3.15273269244289,0.20000000000001547,0.20000000000001547,0.2828427124746409,0,0.9248780828497468,0
17.52851939201355,0.07955908270809237,0.0804206124892585,9.81814657201642,0.009024442784326245,0.010266150167425431,8.897812434255517,0.07053463992376612,0.07015446232183306,0.09948258145444777,-4.382595634475369,-4.359064990794167,6.169375061117768,0.2000000000000146,0.20000000000001458,0.28284271247463966,0,0.9256952571667129,0
17.622246980667114,0.11270039526754172,0.113415155892646,9.81944377513486,0.022019472674125174,0.0234564252280756,8.905933038851732,0.09068092259341655,0.0899587306645704,0.12773254458114394,-5.668974125665928,-5.624116450966802,7.959831871042179,0.20000000000001325,0.20000000000001325,0.28284271247463777,0,0.9223976735929675,0
17.728115797042847,0.18654102546644713,0.18689789657779476,9.821226314404775,0.052479903263291085,0.0542601898438405,8.91599850744092,0.13406112220315605,0.13263770673395425,0.18858723640271097,-8.424076571206367,-8.335896019595753,11.768174278922787,0.20000000000001117,0.20000000000001114,0.28284271247463477,0,0.9246634675570371,0
17.822243213653564,0.22532543036309186,0.22551980845147715,9.821392300828709,0.08838540241512494,0.09049899715239103,8.919681666692362,0.13694002794796692,0.1350208112990861,0.19231014205770164,-8.635350394596104,-8.516112737249216,12.03924502940455,0.20000000000000848,0.20000000000000845,0.282842712474631,0,0.9219898364151449,0
17.922808408737183,0.28555922831273567,0.2856319066996601,9.821244436423694,0.15341965678953268,0.15600698922695141,8.919194707644976,0.132139571523203,0.12962491747270868,0.18510398588939736,-8.333876943143204,-8.17744618941922,11.59632890659566,0.20000000000000356,0.20000000000000454,0.2828427124746247,0,0.920845914788082,0
18.023942470550537,0.35030765396492647,0.35046336097891057,9.821347624059072,0.21830458327246693,0.22123684965368587,8.915957216338892,0.13200307069245953,0.1292265113252247,0.18472764249436763,-8.295098224425194,-8.122971758429701,11.531831465698033,0.200000000000002,0.0849387777519133,0.2172891989169957,0,0.924043338969142,0
