time,drone_x,drone_y,payload_x,payload_y,abs_err_x,abs_err_y
19.725622415542603,0.0006466646911450302,0.00012537734220208096,0.0004480164045963825,0.00039137037033236665,0.0001986482865486477,0.0002659930281302857
19.826423406600952,0.004561974987510754,0.003989402526216096,0.0012974947156931735,0.0011628196655410624,0.00326448027181758,0.002826582860675034
19.92726182937622,0.019103284882782325,0.01846972875079886,0.0059450821578855345,0.0057331216670453615,0.01315820272489679,0.012736607083753498
20.02423405647278,0.037324733537493264,0.03665729592854058,0.01448243996327878,0.014219835954619288,0.022842293574214485,0.02243745997392129
20.123679637908936,0.07757465384133501,0.07687340485602394,0.02925105948950978,0.02900530383326875,0.04832359435182523,0.04786810102275519
20.222468852996826,0.12972665648860088,0.1289585233485785,0.052906377124213706,0.052778668952607535,0.07682027936438718,0.07617985439597096
20.323364973068237,0.18839649885373602,0.18748593530677413,0.08993721476316135,0.09004174220193202,0.09845928409057467,0.0974441931048421
20.423213958740234,0.24985146428059585,0.2487851098664123,0.14062856547101094,0.14106309344848159,0.10922289880958491,0.10772201641793072
20.52642583847046,0.3135002452765599,0.3123944138825191,0.21054833370633386,0.21138410481238767,0.10295191157022604,0.10101030907013142
20.62721824645996,0.3815334690516551,0.3806030334366121,0.2958573924199569,0.2970789903704388,0.08567607663169818,0.08352404306617334
20.722946643829346,0.4305616179052951,0.4298778012658423,0.38635142611280365,0.38788396038429845,0.04421019179249147,0.04199384088154384
20.82395839691162,0.5096511440397408,0.5094579889950938,0.49156304806738754,0.49328376404474467,0.018088095972353224,0.016174224950349092
20.92574667930603,0.5926369499866062,0.5929023881116732,0.6041565265666144,0.6057311956478675,0.01151957658000824,0.012828807536194309
21.02714443206787,0.6749811747377268,0.6755120820590789,0.7115161236699322,0.7127375201626502,0.036534948932205435,0.03722543810357137
21.12398076057434,0.7528671989342557,0.7534497470539065,0.8102600470907403,0.8110724702082759,0.0573928481564846,0.05762272315436934
21.22295832633972,0.8240414038276076,0.8245931140140514,0.9008385153738131,0.9011951877232853,0.0767971115462055,0.07660207370923389
21.325239181518555,0.8875231924325832,0.8881409896543007,0.980720475157806,0.9805535984585507,0.09319728272522287,0.09241260880425006
21.42749810218811,0.9433287317823159,0.9441981650767105,1.050415228022028,1.0498633672680726,0.10708649623971211,0.1056652021913621
21.526407718658447,0.9766313996096837,0.9777373564811798,1.1090271210561005,1.1082371431599587,0.13239572144641676,0.13049978667877893
21.625396728515625,1.0212648744439472,1.0226951794301793,1.1588157243657309,1.1576931728235882,0.13755084992178368,0.1349979933934089
21.725203037261963,1.0595129250000552,1.061085062725637,1.1990210987051324,1.1974923818984653,0.13950817370507718,0.13640731917282833
21.823204040527344,1.0908031080917897,1.092255836291876,1.228598877651732,1.226622333526898,0.13779576955994233,0.13436649723502203
21.92535161972046,1.1146153375050691,1.1157409361576902,1.2490729404922256,1.2465826321486895,0.13445760298715648,0.13084169599099926
22.024324417114258,1.1309725103118404,1.1317168297557827,1.2590855556506615,1.25606985727224,0.12811304533882106,0.12435302751645727
22.126096725463867,1.140357671879563,1.1407960646011208,1.260067593178462,1.2565016672419445,0.11970992129889901,0.11570560264082363
22.22309899330139,1.143123437530729,1.1434113071123326,1.252696963723778,1.2486727096644241,0.10957352619304883,0.10526140255209149
22.32550358772278,1.142746125092367,1.1428397893146933,1.2375585299601028,1.2332078304051135,0.0948124048677359,0.09036804109042018
22.42293667793274,1.1378175404128936,1.1376892492176582,1.217007046662997,1.2125643611117927,0.07918950625010335,0.07487511189413443
22.52402973175049,1.1291601182700246,1.1287639661719147,1.1914650154442268,1.187203967728765,0.06230489717420218,0.05844000155685025
22.624431133270264,1.1174403027384912,1.116788668078892,1.164477153184881,1.1606439028940667,0.04703685044638983,0.043855234815174615
22.7260000705719,1.1034143350091206,1.102622290657719,1.1357899295867877,1.132619316303253,0.032375594577667144,0.02999702564553397
22.828599452972412,1.0880703877424558,1.0873293858021083,1.107278786481652,1.1049752636578685,0.01920839873919622,0.017645877855760217
22.92578363418579,1.0776376479543432,1.077035204919526,1.0822509934886126,1.0809021626388755,0.004613345534269397,0.0038669577193495286
23.022878408432007,1.0623648420734157,1.0620645937081,1.0600554506692137,1.0597477467714567,0.0023093914042020547,0.0023168469366432465
23.122595071792603,1.048130132629245,1.0481546503750507,1.0414003067450202,1.0421765732440866,0.006729825884224772,0.005978077130964099
23.22376298904419,1.035380251247698,1.0356969423211246,1.0274245094563894,1.0292282734489921,0.007955741791308535,0.006468668872132488
23.325003147125244,1.0244074246591277,1.024988642878222,1.0179772662198785,1.020705120708965,0.006430158439249212,0.004283522169256981
23.424795150756836,1.0153714669829903,1.016208216623171,1.0132876252025682,1.0167303882951595,0.002083841780422091,0.0005221716719885361
23.527193307876587,1.0083049384956002,1.0093816730747984,1.0128095125633485,1.016715733795508,0.00450457406774829,0.007334060720709523
23.628585815429688,1.0031417998803323,1.0044125793262697,1.0158423896760707,1.019911068243896,0.012700589795738404,0.015498488917626396
23.725942850112915,1.0006847142614095,1.002040229490424,1.0210661336010176,1.025021470066486,0.02038141933960813,0.02298124057606188
23.82357692718506,0.9982856907655631,0.9996743804689873,1.0277064482333054,1.031308608172956,0.02942075746774231,0.03163422770396884
23.925427675247192,0.9970899064669901,0.9983818453241912,1.0355866733165802,1.0385652099934868,0.038496766849590025,0.04018336466929562
24.02538561820984,0.9966486899139085,0.9977276113718871,1.043205333896347,1.0453390100562199,0.04655664398243842,0.04761139868433273
